dataset	sample_ID	genes_1	genes_2	breakpoint1	breakpoint2	status	support_split	support_span	filters	source	duplicates	nb_sources
simulated	SRR7646883_sim_200_40_merged	ATP5MD	COL5A3	NA	NA	FN	NA	NA		Arriba		0
simulated	SRR7646883_sim_200_40_merged	EHMT2;EHMT2-AS1	NBEAL1	6:31883362	2:203086212	TP	198	39	PASS	Arriba		3
simulated	SRR7646883_sim_200_40_merged	CHFR	DDX4	12:132848085	5:55815423	TP	200	40	PASS	Arriba		3
simulated	SRR7646883_sim_200_40_merged	QARS1	CRHR2	NA	NA	FN	NA	NA		Arriba		0
simulated	SRR7646883_sim_200_40_merged	CCDC57	FGL1	17:82188219	8:17895538	TP	172	40	PASS	Arriba		3
simulated	SRR7646883_sim_200_40_merged	KCNU1	ADAMTSL2	8:36784399	9:133568486	TP	198	40	PASS	Arriba		3
simulated	SRR7646883_sim_200_40_merged	KMT2A	AFF1	11:118484314	4:87084120	FP	8	0	s0_LowEvidence	Arriba	11:118484314->4:87084123	4
simulated	SRR7646883_sim_200_40_merged	YPEL5	BCL11A	2:30147062	2:60546300	FP	3	0	s0_LowEvidence	Arriba		4
simulated	SRR7646883_sim_200_40_merged	PPP4R3B	BCL11A	2:55615451	2:60462424	FP	2	2	PASS	Arriba	2:55617144->2:60462424	3
simulated	SRR7646883_sim_200_40_merged	QARS	CRHR2	3:49104617	7:30662847	FP	198	39	PASS	Arriba		4
simulated	SRR7646883_sim_200_40_merged	RNF4	NSD2	4:2490502	4:1900626	FP	1	1	lowSupport	Arriba		3
simulated	SRR7646883_sim_200_40_merged	FBXL5	JAK2	4:15630666	9:5021963	FP	0	0	Imprecise;lowSupport	Arriba		3
simulated	SRR7646883_sim_200_40_merged	AFF1	MYC	4:87047594	8:127738251	FP	92	0	PASS	Arriba	4:87047594->8:127738248,4:87007424->8:127738248,4:86948571->8:127738248,4:87007424->8:127738251	3
simulated	SRR7646883_sim_20_4_merged	NEB	SRPRA	2:151548308	11:126266922	TP	20	2	PASS	Arriba		4
simulated	SRR7646883_sim_20_4_merged	ZNF346	PAN2	5:177044389	12:56317643	TP	20	4	PASS	Arriba		3
simulated	SRR7646883_sim_20_4_merged	CLPX	AC130456.2	15:65164029	16:19393547	TP	20	3	PASS	Arriba		4
simulated	SRR7646883_sim_20_4_merged		AC018558.2	NA	NA	FN	NA	NA		Arriba		0
simulated	SRR7646883_sim_20_4_merged	PRKAA2	AC018521.1;CDK5RAP3	1:56695934	17:47971406	TP	20	4	PASS	Arriba		3
simulated	SRR7646883_sim_20_4_merged	HSPA4L	SLC66A2	NA	NA	FN	NA	NA		Arriba		0
simulated	SRR7646883_sim_20_4_merged	TMEM63A	PRXL2B	1:225848492	1:2589040	TP	18	4	PASS	Arriba		3
simulated	SRR7646883_sim_20_4_merged	PBX4	STK40	19:19599292	1:36358822	TP	20	3	PASS	Arriba		4
simulated	SRR7646883_sim_20_4_merged	CDK2;PMEL	AL355312.2;PCMT1	12:55971120	6:149796500	TP	20	4	PASS	Arriba		3
simulated	SRR7646883_sim_20_4_merged	ADCY10	NAT16	1:167824476	7:101180215	TP	20	4	PASS	Arriba		3
simulated	SRR7646883_sim_20_4_merged	KMT2A	AFF1	11:118484314	4:87084120	FP	8	0	s0_LowEvidence	Arriba	11:118484314->4:87084123	4
simulated	SRR7646883_sim_20_4_merged	AL138828.1;PDE7B	AC018558.2;C2orf69P2	6:136070224	16:35492395	FP	20	4	PASS	Arriba		4
simulated	SRR7646883_sim_20_4_merged	HSPA4L	PQLC1	4:127805687	18:79919400	FP	20	4	PASS	Arriba		3
simulated	SRR7646883_sim_20_4_merged	YPEL5	BCL11A	2:30147062	2:60546300	FP	3	0	s0_LowEvidence	Arriba		4
simulated	SRR7646883_sim_20_4_merged	PPP4R3B	BCL11A	2:55615451	2:60462424	FP	2	2	PASS	Arriba	2:55617144->2:60462424	3
simulated	SRR7646883_sim_20_4_merged	RNF4	NSD2	4:2490502	4:1900626	FP	1	1	lowSupport	Arriba		3
simulated	SRR7646883_sim_20_4_merged	FBXL5	JAK2	4:15630666	9:5021963	FP	0	0	Imprecise;lowSupport	Arriba		3
simulated	SRR7646883_sim_20_4_merged	AFF1	MYC	4:87047594	8:127738251	FP	92	0	PASS	Arriba	4:87047594->8:127738248,4:87007424->8:127738248,4:86948571->8:127738248,4:87007424->8:127738251	3
simulated	SRR7646883_sim_3_1_merged	ECT2	ANAPC5	3:172754509	12:121309863	TP	3	1	PASS	Arriba		3
simulated	SRR7646883_sim_3_1_merged	AL159141.1	NBEA	NA	NA	FN	NA	NA		Arriba		0
simulated	SRR7646883_sim_3_1_merged	SSB	AARS1	NA	NA	FN	NA	NA		Arriba		0
simulated	SRR7646883_sim_3_1_merged	ZNF131	SEC14L1	5:43167930	17:77193549	TP	3	1	PASS	Arriba		3
simulated	SRR7646883_sim_3_1_merged	PLXNC1	CD22	12:94226489	19:35341138	TP	3	1	PASS	Arriba		3
simulated	SRR7646883_sim_3_1_merged	R3HDM1	AC010487.3;ZNF321P;ZNF816-ZNF321P	2:135721509	19:52929397	TP	3	1	PASS	Arriba		3
simulated	SRR7646883_sim_3_1_merged	APBB1	PPP2R2B	11:6401574	5:146691240	TP	3	1	PASS	Arriba		3
simulated	SRR7646883_sim_3_1_merged	FAM177A1	AC022414.1;PDE8B	14:35077147	5:77312050	TP	3	0	s0_LowEvidence	Arriba		3
simulated	SRR7646883_sim_3_1_merged	AMDHD2	SNAP91	16:2528452	6:83607808	TP	3	1	PASS	Arriba		3
simulated	SRR7646883_sim_3_1_merged	HYOU1	HEPACAM2	11:119052090	7:93215685	TP	3	0	s0_LowEvidence	Arriba		4
simulated	SRR7646883_sim_3_1_merged	KMT2A	AFF1	11:118484314	4:87084120	FP	8	0	s0_LowEvidence	Arriba	11:118484314->4:87084123	4
simulated	SRR7646883_sim_3_1_merged	RIN3	NBEA	14:92641238	13:35550594	FP	3	1	PASS	Arriba		3
simulated	SRR7646883_sim_3_1_merged	SSB	AARS	2:169805665	16:70258217	FP	3	1	PASS	Arriba		3
simulated	SRR7646883_sim_3_1_merged	YPEL5	BCL11A	2:30147062	2:60546300	FP	3	0	s0_LowEvidence	Arriba		4
simulated	SRR7646883_sim_3_1_merged	PPP4R3B	BCL11A	2:55615451	2:60462424	FP	2	2	PASS	Arriba	2:55617144->2:60462424	3
simulated	SRR7646883_sim_3_1_merged	RNF4	NSD2	4:2490502	4:1900626	FP	1	1	lowSupport	Arriba		3
simulated	SRR7646883_sim_3_1_merged	FBXL5	JAK2	4:15630666	9:5021963	FP	0	0	Imprecise;lowSupport	Arriba		3
simulated	SRR7646883_sim_3_1_merged	AFF1	MYC	4:87047594	8:127738251	FP	92	0	PASS	Arriba	4:87047594->8:127738248,4:87007424->8:127738248,4:86948571->8:127738248,4:87007424->8:127738251	3
simulated	SRR7646883_sim_5_1_merged	TRIM22;TRIM5	GOLT1B	11:5706594	12:21512376	TP	5	0	s0_LowEvidence	Arriba		3
simulated	SRR7646883_sim_5_1_merged	TBC1D20	MLF2	20:435480	12:6750305	TP	5	1	PASS	Arriba		4
simulated	SRR7646883_sim_5_1_merged	PAAF1	DHX38	11:73900268	16:72108923	TP	5	1	PASS	Arriba		3
simulated	SRR7646883_sim_5_1_merged	NFATC2	KIAA1328	20:51454548	18:36923961	TP	5	0	s0_LowEvidence	Arriba		3
simulated	SRR7646883_sim_5_1_merged	REL	TGIF1	2:60881656	18:3456580	TP	5	1	PASS	Arriba		3
simulated	SRR7646883_sim_5_1_merged	NIFK-AS1	GTF2B	2:121649650	1:88891527	TP	5	1	PASS	Arriba		3
simulated	SRR7646883_sim_5_1_merged	GABBR1	FBXO7	6:29606897	22:32479275	TP	5	1	PASS	Arriba		3
simulated	SRR7646883_sim_5_1_merged	USP34	DYSF	2:61314585	2:71513921	TP	5	6	PASS	Arriba		3
simulated	SRR7646883_sim_5_1_merged	SLC13A2	SPDYE9P	NA	NA	FN	NA	NA		Arriba		0
simulated	SRR7646883_sim_5_1_merged	EOGT	AC124290.1	NA	NA	FN	NA	NA		Arriba		0
simulated	SRR7646883_sim_5_1_merged	KMT2A	AFF1	11:118484314	4:87084120	FP	8	0	s0_LowEvidence	Arriba	11:118484314->4:87084123	4
simulated	SRR7646883_sim_5_1_merged	AC005726.1;SLC13A2	DTX2P1-UPK3BP1-PMS2P11;SPDYE17	17:28473738	7:77025111	FP	1	1	lowSupport	Arriba		1
simulated	SRR7646883_sim_5_1_merged	YPEL5	BCL11A	2:30147062	2:60546300	FP	3	0	s0_LowEvidence	Arriba		4
simulated	SRR7646883_sim_5_1_merged	PPP4R3B	BCL11A	2:55615451	2:60462424	FP	2	2	PASS	Arriba	2:55617144->2:60462424	3
simulated	SRR7646883_sim_5_1_merged	EOGT	AC100818.1	3:68982811	8:35862150	FP	4	1	PASS	Arriba		3
simulated	SRR7646883_sim_5_1_merged	RNF4	NSD2	4:2490502	4:1900626	FP	1	1	lowSupport	Arriba		3
simulated	SRR7646883_sim_5_1_merged	FBXL5	JAK2	4:15630666	9:5021963	FP	0	0	Imprecise;lowSupport	Arriba		3
simulated	SRR7646883_sim_5_1_merged	AFF1	MYC	4:87047594	8:127738251	FP	92	0	PASS	Arriba	4:87047594->8:127738248,4:87007424->8:127738248,4:86948571->8:127738248,4:87007424->8:127738251	3
simulated	SRR7646883_sim_7_1_merged	MAP4	NLRX1	3:47857431	11:119168433	TP	7	1	PASS	Arriba		3
simulated	SRR7646883_sim_7_1_merged	SLC25A37	FAM111A	8:23566775	11:59144899	TP	7	1	PASS	Arriba		3
simulated	SRR7646883_sim_7_1_merged	CA9	ABCC9	9:35679854	12:21917103	TP	7	1	PASS	Arriba		3
simulated	SRR7646883_sim_7_1_merged	RBPJ	PCBP2	4:26321014	12:53471807	TP	7	1	PASS	Arriba		3
simulated	SRR7646883_sim_7_1_merged	AP5Z1	NUBP1	7:4790809	16:10744064	TP	7	1	PASS	Arriba		3
simulated	SRR7646883_sim_7_1_merged		LCA5L	NA	NA	FN	NA	NA		Arriba		0
simulated	SRR7646883_sim_7_1_merged	IZUMO4	PPP6R2	NA	NA	FN	NA	NA		Arriba		0
simulated	SRR7646883_sim_7_1_merged	THAP6	XRN1	4:75516772	3:142370588	TP	7	1	PASS	Arriba		3
simulated	SRR7646883_sim_7_1_merged	ATRN	NR2C2	20:3471040	3:15038137	TP	7	1	PASS	Arriba		3
simulated	SRR7646883_sim_7_1_merged	EPHA6	UIMC1	3:97226264	5:176908694	TP	7	1	PASS	Arriba		3
simulated	SRR7646883_sim_7_1_merged	KMT2A	AFF1	11:118484314	4:87084120	FP	8	0	s0_LowEvidence	Arriba	11:118484314->4:87084123	4
simulated	SRR7646883_sim_7_1_merged	MOB3A	PPP6R2	19:2096381	22:50440049	FP	5	1	PASS	Arriba		3
simulated	SRR7646883_sim_7_1_merged	YPEL5	BCL11A	2:30147062	2:60546300	FP	3	0	s0_LowEvidence	Arriba		4
simulated	SRR7646883_sim_7_1_merged	PPP4R3B	BCL11A	2:55615451	2:60462424	FP	2	2	PASS	Arriba	2:55617144->2:60462424	3
simulated	SRR7646883_sim_7_1_merged	DOP1B	LCA5L;WRB-SH3BGR	21:36258426	21:39429211	FP	7	8	PASS	Arriba		3
simulated	SRR7646883_sim_7_1_merged	RNF4	NSD2	4:2490502	4:1900626	FP	1	1	lowSupport	Arriba		3
simulated	SRR7646883_sim_7_1_merged	FBXL5	JAK2	4:15630666	9:5021963	FP	0	0	Imprecise;lowSupport	Arriba		3
simulated	SRR7646883_sim_7_1_merged	AFF1	MYC	4:87047594	8:127738251	FP	92	0	PASS	Arriba	4:87047594->8:127738248,4:87007424->8:127738248,4:86948571->8:127738248,4:87007424->8:127738251	3
simulated	SRR7646885_sim_100_20_merged	AC060765.1	LOXL4	8:82514568	10:98251702	TP	99	20	PASS	Arriba		3
simulated	SRR7646885_sim_100_20_merged	SKAP1	MARCHF8	NA	NA	FN	NA	NA		Arriba		0
simulated	SRR7646885_sim_100_20_merged	SERHL2	CHEK2	22:42553935	22:28719485	TP	97	20	PASS	Arriba		3
simulated	SRR7646885_sim_100_20_merged	CACNA1G	C2orf80	17:50569706	2:208190024	TP	100	20	PASS	Arriba		3
simulated	SRR7646885_sim_100_20_merged	METTL2A	MPV17	17:62423867	2:27313154	TP	95	13	PASS	Arriba		3
simulated	SRR7646885_sim_100_20_merged	PSEN2	PPP1R2	1:226888829	3:195529901	TP	88	20	PASS	Arriba		3
simulated	SRR7646885_sim_100_20_merged	C3orf38	RBPJ	3:88150604	4:26415640	TP	95	20	PASS	Arriba		3
simulated	SRR7646885_sim_100_20_merged	AC021517.1;SLC14A2	PRKRIP1	18:45483345	7:102404683	TP	100	20	PASS	Arriba		3
simulated	SRR7646885_sim_100_20_merged	AL158835.3;EDRF1;EDRF1-AS1	OXR1	10:125749412	8:106684359	TP	100	20	PASS	Arriba	10:125749412->8:106684359	4
simulated	SRR7646885_sim_100_20_merged	ACSBG1	ABL1	15:78173593	9:130855096	TP	100	20	PASS	Arriba		3
simulated	SRR7646885_sim_100_20_merged	SKAP1	MARCH8	17:48345905	10:45489417	FP	100	20	PASS	Arriba		4
simulated	SRR7646885_sim_100_20_merged	ETV6	MN1	12:11752579	22:27751096	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_100_20_merged	LINC00921;ZNF263	CREBBP	16:3263883	16:3810779	FP	1	0	lowSupport	Arriba	16:3263883->16:3731937	1
simulated	SRR7646885_sim_100_20_merged	ZNF263	CREBBP	16:3285754	16:3851009	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_100_20_merged	PPP4R3B	BCL11A	2:55617144	2:60462424	FP	1	0	lowSupport	Arriba	2:55615451->2:60462424	1
simulated	SRR7646885_sim_100_20_merged	RUNX1	RUNX1T1	21:34859474	8:92017363	FP	10	0	s0_LowEvidence	Arriba		4
simulated	SRR7646885_sim_100_20_merged	PCM1	PSD3	8:17972687	8:18868069	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_100_20_merged	PSD3	PCM1	8:18936034	8:17985447	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_100_20_merged	PTK2B	KAT6A	8:27325681	8:42049302	FP	0	0	Imprecise;lowSupport	Arriba		4
simulated	SRR7646885_sim_100_20_merged	UBE2R2;UBE2R2-AS1	KAT6A	9:33817934	8:42049302	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_100_20_merged	HOOK3;RNF170	KAT6A	8:42897188	8:42049707	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_100_20_merged	HOOK3	KAT6A	8:42930172	8:42049707	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_100_20_merged	PSIP1	PSIP1	9:15474009	9:15490124	FP	11	0	Inner	Arriba		1
simulated	SRR7646885_sim_10_2_merged	APOBEC3G	NFATC4	22:39080635	14:24376101	TP	10	1	PASS	Arriba		3
simulated	SRR7646885_sim_10_2_merged	STAG2	CCDC43;MEIOC	X:124062902	17:44679043	TP	10	2	PASS	Arriba		3
simulated	SRR7646885_sim_10_2_merged	CDH9	TRAPPC8	5:26885614	18:31907610	TP	10	2	PASS	Arriba		4
simulated	SRR7646885_sim_10_2_merged	AC079313.1;AC079313.2;ITGA5	AC242426.2;FMO5	12:54407832	1:147212535	TP	10	2	PASS	Arriba		4
simulated	SRR7646885_sim_10_2_merged	PLD1	AC245452.1;TOP3B	3:171733444	22:21965375	TP	10	2	PASS	Arriba		4
simulated	SRR7646885_sim_10_2_merged	AC137810.1;SPEF2	NEK10	5:35692570	3:27295690	TP	10	2	PASS	Arriba		3
simulated	SRR7646885_sim_10_2_merged	HIPK1	KMT2E	1:113940380	7:105105691	TP	10	2	PASS	Arriba		3
simulated	SRR7646885_sim_10_2_merged	NR4A1	STRIP2	12:52022832	7:129460372	TP	10	1	PASS	Arriba		3
simulated	SRR7646885_sim_10_2_merged	LGALS7	EZH2	19:38771829	7:148815546	TP	6	0	s0_LowEvidence	Arriba		4
simulated	SRR7646885_sim_10_2_merged	ATXN10	AC002524.1	22:45692995	X:14244927	TP	10	1	PASS	Arriba		3
simulated	SRR7646885_sim_10_2_merged	ETV6	MN1	12:11752579	22:27751096	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_10_2_merged	LINC00921;ZNF263	CREBBP	16:3263883	16:3810779	FP	1	0	lowSupport	Arriba	16:3263883->16:3731937	1
simulated	SRR7646885_sim_10_2_merged	ZNF263	CREBBP	16:3285754	16:3851009	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_10_2_merged	PPP4R3B	BCL11A	2:55617144	2:60462424	FP	1	0	lowSupport	Arriba	2:55615451->2:60462424	1
simulated	SRR7646885_sim_10_2_merged	RUNX1	RUNX1T1	21:34859474	8:92017363	FP	10	0	s0_LowEvidence	Arriba		4
simulated	SRR7646885_sim_10_2_merged	PCM1	PSD3	8:17972687	8:18868069	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_10_2_merged	PSD3	PCM1	8:18936034	8:17985447	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_10_2_merged	PTK2B	KAT6A	8:27325681	8:42049302	FP	0	0	Imprecise;lowSupport	Arriba		4
simulated	SRR7646885_sim_10_2_merged	UBE2R2;UBE2R2-AS1	KAT6A	9:33817934	8:42049302	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_10_2_merged	HOOK3;RNF170	KAT6A	8:42897188	8:42049707	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_10_2_merged	HOOK3	KAT6A	8:42930172	8:42049707	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_10_2_merged	PSIP1	PSIP1	9:15474009	9:15490124	FP	11	0	Inner	Arriba		1
simulated	SRR7646885_sim_1_0_merged	MIR4664	ABCC1	NA	NA	FN	NA	NA		Arriba		0
simulated	SRR7646885_sim_1_0_merged	PJA1	CCDC78	NA	NA	FN	NA	NA		Arriba		0
simulated	SRR7646885_sim_1_0_merged	RBM39	CPNE7	NA	NA	FN	NA	NA		Arriba		0
simulated	SRR7646885_sim_1_0_merged	PSRC1	RECQL5	NA	NA	FN	NA	NA		Arriba		0
simulated	SRR7646885_sim_1_0_merged	KTN1	GALR1	NA	NA	FN	NA	NA		Arriba		0
simulated	SRR7646885_sim_1_0_merged	SNHG29	DIS3L2	NA	NA	FN	NA	NA		Arriba		0
simulated	SRR7646885_sim_1_0_merged	OSBPL7	ARID1B	NA	NA	FN	NA	NA		Arriba		0
simulated	SRR7646885_sim_1_0_merged	CCDC77	POR	NA	NA	FN	NA	NA		Arriba		0
simulated	SRR7646885_sim_1_0_merged	ARRB2	AC113143.1	NA	NA	FN	NA	NA		Arriba		0
simulated	SRR7646885_sim_1_0_merged	NT5C1B-RDH14	ADAMTS13	NA	NA	FN	NA	NA		Arriba		0
simulated	SRR7646885_sim_1_0_merged	ETV6	MN1	12:11752579	22:27751096	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_1_0_merged	FLT1	ZMYM2	13:28494780	13:19959958	FP	0	0	Imprecise;lowSupport	Arriba		4
simulated	SRR7646885_sim_1_0_merged	LINC00921;ZNF263	CREBBP	16:3263883	16:3810779	FP	1	0	lowSupport	Arriba	16:3263883->16:3731937	1
simulated	SRR7646885_sim_1_0_merged	ZNF263	CREBBP	16:3285754	16:3851009	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_1_0_merged	PPP4R3B	BCL11A	2:55617144	2:60462424	FP	1	0	lowSupport	Arriba	2:55615451->2:60462424	1
simulated	SRR7646885_sim_1_0_merged	RUNX1	RUNX1T1	21:34859474	8:92017363	FP	10	0	s0_LowEvidence	Arriba		4
simulated	SRR7646885_sim_1_0_merged	PCM1	PSD3	8:17972687	8:18868069	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_1_0_merged	PSD3	PCM1	8:18936034	8:17985447	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_1_0_merged	PTK2B	KAT6A	8:27325681	8:42049302	FP	0	0	Imprecise;lowSupport	Arriba		4
simulated	SRR7646885_sim_1_0_merged	UBE2R2;UBE2R2-AS1	KAT6A	9:33817934	8:42049302	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_1_0_merged	HOOK3;RNF170	KAT6A	8:42897188	8:42049707	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_1_0_merged	HOOK3	KAT6A	8:42930172	8:42049707	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_1_0_merged	PSIP1	PSIP1	9:15474009	9:15490124	FP	11	0	Inner	Arriba		1
simulated	SRR7646885_sim_12_2_merged	LRRFIP2	AP000786.1;MRE11	3:37075024	11:94473461	TP	12	2	PASS	Arriba		4
simulated	SRR7646885_sim_12_2_merged	MYBPC1	PTPRR	12:101661158	12:70662605	TP	12	2	PASS	Arriba		3
simulated	SRR7646885_sim_12_2_merged	NDEL1	RPS6KL1	17:8436651	14:74907124	TP	11	2	PASS	Arriba		3
simulated	SRR7646885_sim_12_2_merged	AADAT	AC018512.1;SERF2;SERINC4	4:170078509	15:43795213	TP	12	2	PASS	Arriba	4:170078509->15:43795204	4
simulated	SRR7646885_sim_12_2_merged	DLG1	MITF	3:197119410	3:69937835	TP	12	2	PASS	Arriba		3
simulated	SRR7646885_sim_12_2_merged	CCNY	JADE2	10:35553018	5:134559989	TP	12	1	PASS	Arriba		3
simulated	SRR7646885_sim_12_2_merged	INTS3	AC009126.1;ERAP2	1:153754640	5:96909115	TP	12	1	PASS	Arriba		3
simulated	SRR7646885_sim_12_2_merged	ITGA2	TIAM2	5:53071936	6:154863896	TP	12	2	PASS	Arriba		3
simulated	SRR7646885_sim_12_2_merged	ZDHHC8	AL359458.1	22:20141217	6:49823830	TP	12	2	PASS	Arriba		3
simulated	SRR7646885_sim_12_2_merged	DYDC2	DOCK5	10:80366686	8:25268883	TP	10	2	PASS	Arriba		3
simulated	SRR7646885_sim_12_2_merged	ETV6	MN1	12:11752579	22:27751096	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_12_2_merged	LINC00921;ZNF263	CREBBP	16:3263883	16:3810779	FP	1	0	lowSupport	Arriba	16:3263883->16:3731937	1
simulated	SRR7646885_sim_12_2_merged	ZNF263	CREBBP	16:3285754	16:3851009	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_12_2_merged	PPP4R3B	BCL11A	2:55617144	2:60462424	FP	1	0	lowSupport	Arriba	2:55615451->2:60462424	1
simulated	SRR7646885_sim_12_2_merged	RUNX1	RUNX1T1	21:34859474	8:92017363	FP	10	0	s0_LowEvidence	Arriba		4
simulated	SRR7646885_sim_12_2_merged	PCM1	PSD3	8:17972687	8:18868069	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_12_2_merged	PSD3	PCM1	8:18936034	8:17985447	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_12_2_merged	PTK2B	KAT6A	8:27325681	8:42049302	FP	0	0	Imprecise;lowSupport	Arriba		4
simulated	SRR7646885_sim_12_2_merged	UBE2R2;UBE2R2-AS1	KAT6A	9:33817934	8:42049302	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_12_2_merged	HOOK3;RNF170	KAT6A	8:42897188	8:42049707	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_12_2_merged	HOOK3	KAT6A	8:42930172	8:42049707	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_12_2_merged	PSIP1	PSIP1	9:15474009	9:15490124	FP	11	0	Inner	Arriba		1
simulated	SRR7646885_sim_13_3_merged	AL132671.2;RAP1BP3	SLC11A2	6:117431591	12:51005436	TP	13	3	PASS	Arriba		3
simulated	SRR7646885_sim_13_3_merged	SDC1	SLC2A14	2:20205343	12:7828866	TP	13	3	PASS	Arriba		4
simulated	SRR7646885_sim_13_3_merged	PRMT5;PRMT5-AS1	DCAF11	14:22924632	14:24115749	TP	13	16	PASS	Arriba		3
simulated	SRR7646885_sim_13_3_merged	OR2W3	EXOC7	NA	NA	FN	NA	NA		Arriba		0
simulated	SRR7646885_sim_13_3_merged	THSD4	PIEZO2	15:71777232	18:10759583	TP	13	3	PASS	Arriba		3
simulated	SRR7646885_sim_13_3_merged	CCDC117	ZNF532	22:28773724	18:58934613	TP	13	3	PASS	Arriba		3
simulated	SRR7646885_sim_13_3_merged	ZMYM4	ACTG2	1:35413970	2:73908781	TP	13	2	PASS	Arriba		3
simulated	SRR7646885_sim_13_3_merged	CHEK2	COL6A6	NA	NA	FN	NA	NA		Arriba		0
simulated	SRR7646885_sim_13_3_merged	AC092153.1;ITGB6	MROH2B	2:160141982	5:41000351	TP	13	3	PASS	Arriba	2:160141984->5:41000337	4
simulated	SRR7646885_sim_13_3_merged	ZEB2;ZEB2-AS1	CLIP2	2:144520215	7:74376822	TP	13	3	PASS	Arriba	2:144520219->7:74376810	3
simulated	SRR7646885_sim_13_3_merged	TRIM58	EXOC7	1:247875900	17:76088923	FP	13	2	PASS	Arriba		3
simulated	SRR7646885_sim_13_3_merged	ETV6	MN1	12:11752579	22:27751096	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_13_3_merged	LINC00921;ZNF263	CREBBP	16:3263883	16:3810779	FP	1	0	lowSupport	Arriba	16:3263883->16:3731937	1
simulated	SRR7646885_sim_13_3_merged	ZNF263	CREBBP	16:3285754	16:3851009	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_13_3_merged	PPP4R3B	BCL11A	2:55617144	2:60462424	FP	1	0	lowSupport	Arriba	2:55615451->2:60462424	1
simulated	SRR7646885_sim_13_3_merged	RUNX1	RUNX1T1	21:34859474	8:92017363	FP	10	0	s0_LowEvidence	Arriba		4
simulated	SRR7646885_sim_13_3_merged	PCM1	PSD3	8:17972687	8:18868069	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_13_3_merged	PSD3	PCM1	8:18936034	8:17985447	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_13_3_merged	PTK2B	KAT6A	8:27325681	8:42049302	FP	0	0	Imprecise;lowSupport	Arriba		4
simulated	SRR7646885_sim_13_3_merged	UBE2R2;UBE2R2-AS1	KAT6A	9:33817934	8:42049302	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_13_3_merged	HOOK3;RNF170	KAT6A	8:42897188	8:42049707	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_13_3_merged	HOOK3	KAT6A	8:42930172	8:42049707	FP	1	0	lowSupport	Arriba		1
simulated	SRR7646885_sim_13_3_merged	PSIP1	PSIP1	9:15474009	9:15490124	FP	11	0	Inner	Arriba		1
simulated	SRR7646885_sim_15_3_merged	DIP2A	KANSL2	21:46496988	12:48662654	TP	15	2	PASS	Arriba		3
simulated	SRR7646885_sim_15_3_merged	DNM1L	CDCA4	12:32713209	14:105021148	TP	15	3	PASS	Arriba		3
simulated	SRR7646885_sim_15_3_merged	BRCA1	GALK2	17:43104868	15:49292537	TP	15	2	PASS	Arriba		3
simulated	SRR7646885_sim_15_3_merged	ADGRE2		NA	NA	FN	NA	NA		Arriba		0
simulated	SRR7646885_sim_15_3_merged	FAM135A	NAT9	6:70480901	17:74775707	TP	15	3	PASS	Arriba		3
simulated	SRR7646885_sim_15_3_merged	SEMA6C	AL080251.1;ALDH4A1	1:151138630	1:18872957	TP	15	2	PASS	Arriba		4
simulated	SRR7646885_sim_15_3_merged	IREB2	GCSAML	15:78438176	1:247518608	TP	15	3	PASS	Arriba		3
